image_name,emotion,best_edit,original_score,best_score,best_improvement,csv_path,plot_path
test_066,romantic,all_attributes,0.21010039746761322,0.21780253946781158,0.007702142000198364,results_multi/test_066/romantic_a_romantic_image_clip_scores.csv,results_multi/test_066/romantic_a_romantic_image_clip_improvements.png
test_066,hopeful,temperature_only,0.22123365104198456,0.2225102037191391,0.001276552677154541,results_multi/test_066/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_066/hopeful_a_hopeful_image_clip_improvements.png
test_067,happy,all_attributes,0.18933522701263428,0.19699148833751678,0.007656261324882507,results_multi/test_067/happy_a_happy_image_clip_scores.csv,results_multi/test_067/happy_a_happy_image_clip_improvements.png
test_067,lonely,all_attributes,0.18900874257087708,0.20595085620880127,0.016942113637924194,results_multi/test_067/lonely_a_lonely_image_clip_scores.csv,results_multi/test_067/lonely_a_lonely_image_clip_improvements.png
test_067,scary,all_attributes,0.18712565302848816,0.20368337631225586,0.0165577232837677,results_multi/test_067/scary_a_scary_image_clip_scores.csv,results_multi/test_067/scary_a_scary_image_clip_improvements.png
test_067,peaceful,contrast_only,0.19972436130046844,0.19989512860774994,0.00017076730728149414,results_multi/test_067/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_067/peaceful_a_peaceful_image_clip_improvements.png
test_067,romantic,all_attributes,0.19885145127773285,0.209065243601799,0.010213792324066162,results_multi/test_067/romantic_a_romantic_image_clip_scores.csv,results_multi/test_067/romantic_a_romantic_image_clip_improvements.png
test_067,hopeful,all_attributes,0.20629672706127167,0.2142866849899292,0.007989957928657532,results_multi/test_067/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_067/hopeful_a_hopeful_image_clip_improvements.png
test_068,happy,brightness_only,0.20471297204494476,0.20507091283798218,0.00035794079303741455,results_multi/test_068/happy_a_happy_image_clip_scores.csv,results_multi/test_068/happy_a_happy_image_clip_improvements.png
test_068,lonely,temperature_only,0.2058219164609909,0.21988730132579803,0.014065384864807129,results_multi/test_068/lonely_a_lonely_image_clip_scores.csv,results_multi/test_068/lonely_a_lonely_image_clip_improvements.png
test_068,scary,temperature_only,0.19946564733982086,0.20782221853733063,0.008356571197509766,results_multi/test_068/scary_a_scary_image_clip_scores.csv,results_multi/test_068/scary_a_scary_image_clip_improvements.png
test_068,peaceful,all_attributes,0.20801766216754913,0.21712838113307953,0.009110718965530396,results_multi/test_068/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_068/peaceful_a_peaceful_image_clip_improvements.png
test_068,romantic,all_attributes,0.21488022804260254,0.21687375009059906,0.001993522047996521,results_multi/test_068/romantic_a_romantic_image_clip_scores.csv,results_multi/test_068/romantic_a_romantic_image_clip_improvements.png
test_068,hopeful,original,0.21909430623054504,0.21909430623054504,0.0,results_multi/test_068/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_068/hopeful_a_hopeful_image_clip_improvements.png
test_069,happy,original,0.2210690826177597,0.2210690826177597,0.0,results_multi/test_069/happy_a_happy_image_clip_scores.csv,results_multi/test_069/happy_a_happy_image_clip_improvements.png
test_069,lonely,temperature_only,0.21141082048416138,0.21582160890102386,0.004410788416862488,results_multi/test_069/lonely_a_lonely_image_clip_scores.csv,results_multi/test_069/lonely_a_lonely_image_clip_improvements.png
test_069,scary,temperature_only,0.23616695404052734,0.23803792893886566,0.0018709748983383179,results_multi/test_069/scary_a_scary_image_clip_scores.csv,results_multi/test_069/scary_a_scary_image_clip_improvements.png
test_069,peaceful,temperature_only,0.210039883852005,0.21388043463230133,0.0038405507802963257,results_multi/test_069/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_069/peaceful_a_peaceful_image_clip_improvements.png
test_069,romantic,original,0.22337360680103302,0.22337360680103302,0.0,results_multi/test_069/romantic_a_romantic_image_clip_scores.csv,results_multi/test_069/romantic_a_romantic_image_clip_improvements.png
test_069,hopeful,original,0.22024989128112793,0.22024989128112793,0.0,results_multi/test_069/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_069/hopeful_a_hopeful_image_clip_improvements.png
test_070,happy,original,0.2207678109407425,0.2207678109407425,0.0,results_multi/test_070/happy_a_happy_image_clip_scores.csv,results_multi/test_070/happy_a_happy_image_clip_improvements.png
test_070,lonely,all_attributes,0.21349479258060455,0.21930572390556335,0.005810931324958801,results_multi/test_070/lonely_a_lonely_image_clip_scores.csv,results_multi/test_070/lonely_a_lonely_image_clip_improvements.png
test_070,scary,brightness_only,0.2222858965396881,0.2267713099718094,0.004485413432121277,results_multi/test_070/scary_a_scary_image_clip_scores.csv,results_multi/test_070/scary_a_scary_image_clip_improvements.png
test_070,peaceful,all_attributes,0.20870310068130493,0.2116495668888092,0.0029464662075042725,results_multi/test_070/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_070/peaceful_a_peaceful_image_clip_improvements.png
test_070,romantic,all_attributes,0.21210017800331116,0.22050955891609192,0.008409380912780762,results_multi/test_070/romantic_a_romantic_image_clip_scores.csv,results_multi/test_070/romantic_a_romantic_image_clip_improvements.png
test_070,hopeful,brightness_only,0.2121276557445526,0.21269671618938446,0.0005690604448318481,results_multi/test_070/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_070/hopeful_a_hopeful_image_clip_improvements.png
test_071,happy,brightness_only,0.2026005983352661,0.20666764676570892,0.00406704843044281,results_multi/test_071/happy_a_happy_image_clip_scores.csv,results_multi/test_071/happy_a_happy_image_clip_improvements.png
test_071,lonely,all_attributes,0.20339348912239075,0.21436844766139984,0.010974958539009094,results_multi/test_071/lonely_a_lonely_image_clip_scores.csv,results_multi/test_071/lonely_a_lonely_image_clip_improvements.png
test_071,scary,all_attributes,0.19709160923957825,0.20289897918701172,0.005807369947433472,results_multi/test_071/scary_a_scary_image_clip_scores.csv,results_multi/test_071/scary_a_scary_image_clip_improvements.png
test_071,peaceful,all_attributes,0.20742326974868774,0.21529191732406616,0.007868647575378418,results_multi/test_071/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_071/peaceful_a_peaceful_image_clip_improvements.png
test_071,romantic,temperature_only,0.20919321477413177,0.21838094294071198,0.0091877281665802,results_multi/test_071/romantic_a_romantic_image_clip_scores.csv,results_multi/test_071/romantic_a_romantic_image_clip_improvements.png
test_071,hopeful,brightness_only,0.2103034257888794,0.21421001851558685,0.0039065927267074585,results_multi/test_071/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_071/hopeful_a_hopeful_image_clip_improvements.png
test_072,happy,all_attributes,0.21755123138427734,0.21856461465358734,0.0010133832693099976,results_multi/test_072/happy_a_happy_image_clip_scores.csv,results_multi/test_072/happy_a_happy_image_clip_improvements.png
test_072,lonely,all_attributes,0.22271913290023804,0.23344527184963226,0.010726138949394226,results_multi/test_072/lonely_a_lonely_image_clip_scores.csv,results_multi/test_072/lonely_a_lonely_image_clip_improvements.png
test_072,scary,all_attributes,0.21320098638534546,0.23346208035945892,0.020261093974113464,results_multi/test_072/scary_a_scary_image_clip_scores.csv,results_multi/test_072/scary_a_scary_image_clip_improvements.png
test_072,peaceful,saturation_only,0.22838641703128815,0.2286621630191803,0.0002757459878921509,results_multi/test_072/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_072/peaceful_a_peaceful_image_clip_improvements.png
test_072,romantic,all_attributes,0.2171679437160492,0.2210099846124649,0.0038420408964157104,results_multi/test_072/romantic_a_romantic_image_clip_scores.csv,results_multi/test_072/romantic_a_romantic_image_clip_improvements.png
test_072,hopeful,contrast_only,0.22395189106464386,0.22451825439929962,0.0005663633346557617,results_multi/test_072/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_072/hopeful_a_hopeful_image_clip_improvements.png
test_073,happy,saturation_only,0.2013302743434906,0.20149771869182587,0.0001674443483352661,results_multi/test_073/happy_a_happy_image_clip_scores.csv,results_multi/test_073/happy_a_happy_image_clip_improvements.png
test_073,lonely,all_attributes,0.20159603655338287,0.20827768743038177,0.006681650876998901,results_multi/test_073/lonely_a_lonely_image_clip_scores.csv,results_multi/test_073/lonely_a_lonely_image_clip_improvements.png
test_073,scary,all_attributes,0.1901959329843521,0.19519704580307007,0.0050011128187179565,results_multi/test_073/scary_a_scary_image_clip_scores.csv,results_multi/test_073/scary_a_scary_image_clip_improvements.png
test_073,peaceful,all_attributes,0.19537270069122314,0.19711895287036896,0.001746252179145813,results_multi/test_073/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_073/peaceful_a_peaceful_image_clip_improvements.png
test_073,romantic,temperature_only,0.19251422584056854,0.19473516941070557,0.002220943570137024,results_multi/test_073/romantic_a_romantic_image_clip_scores.csv,results_multi/test_073/romantic_a_romantic_image_clip_improvements.png
test_073,hopeful,original,0.20056240260601044,0.20056240260601044,0.0,results_multi/test_073/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_073/hopeful_a_hopeful_image_clip_improvements.png
test_074,happy,contrast_only,0.21676567196846008,0.21691501140594482,0.0001493394374847412,results_multi/test_074/happy_a_happy_image_clip_scores.csv,results_multi/test_074/happy_a_happy_image_clip_improvements.png
test_074,lonely,all_attributes,0.20458902418613434,0.22151583433151245,0.016926810145378113,results_multi/test_074/lonely_a_lonely_image_clip_scores.csv,results_multi/test_074/lonely_a_lonely_image_clip_improvements.png
test_074,scary,all_attributes,0.19481442868709564,0.20450420677661896,0.009689778089523315,results_multi/test_074/scary_a_scary_image_clip_scores.csv,results_multi/test_074/scary_a_scary_image_clip_improvements.png
test_074,peaceful,all_attributes,0.23413416743278503,0.23715455830097198,0.0030203908681869507,results_multi/test_074/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_074/peaceful_a_peaceful_image_clip_improvements.png
test_074,romantic,saturation_only,0.22425322234630585,0.2250986546278,0.0008454322814941406,results_multi/test_074/romantic_a_romantic_image_clip_scores.csv,results_multi/test_074/romantic_a_romantic_image_clip_improvements.png
test_074,hopeful,all_attributes,0.22011904418468475,0.22167283296585083,0.0015537887811660767,results_multi/test_074/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_074/hopeful_a_hopeful_image_clip_improvements.png
test_075,happy,original,0.22847776114940643,0.22847776114940643,0.0,results_multi/test_075/happy_a_happy_image_clip_scores.csv,results_multi/test_075/happy_a_happy_image_clip_improvements.png
test_075,lonely,all_attributes,0.23120979964733124,0.23993656039237976,0.008726760745048523,results_multi/test_075/lonely_a_lonely_image_clip_scores.csv,results_multi/test_075/lonely_a_lonely_image_clip_improvements.png
test_075,scary,brightness_only,0.22965265810489655,0.23374442756175995,0.004091769456863403,results_multi/test_075/scary_a_scary_image_clip_scores.csv,results_multi/test_075/scary_a_scary_image_clip_improvements.png
test_075,peaceful,contrast_only,0.22022981941699982,0.2242000848054886,0.0039702653884887695,results_multi/test_075/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_075/peaceful_a_peaceful_image_clip_improvements.png
test_075,romantic,all_attributes,0.22075890004634857,0.22373874485492706,0.002979844808578491,results_multi/test_075/romantic_a_romantic_image_clip_scores.csv,results_multi/test_075/romantic_a_romantic_image_clip_improvements.png
test_075,hopeful,contrast_only,0.22508740425109863,0.2251621037721634,7.46995210647583e-05,results_multi/test_075/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_075/hopeful_a_hopeful_image_clip_improvements.png
test_076,happy,all_attributes,0.19601094722747803,0.20263627171516418,0.006625324487686157,results_multi/test_076/happy_a_happy_image_clip_scores.csv,results_multi/test_076/happy_a_happy_image_clip_improvements.png
test_076,lonely,all_attributes,0.19581292569637299,0.21372205018997192,0.017909124493598938,results_multi/test_076/lonely_a_lonely_image_clip_scores.csv,results_multi/test_076/lonely_a_lonely_image_clip_improvements.png
test_076,scary,all_attributes,0.18466868996620178,0.19709065556526184,0.012421965599060059,results_multi/test_076/scary_a_scary_image_clip_scores.csv,results_multi/test_076/scary_a_scary_image_clip_improvements.png
test_076,peaceful,all_attributes,0.18989156186580658,0.19293831288814545,0.003046751022338867,results_multi/test_076/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_076/peaceful_a_peaceful_image_clip_improvements.png
test_076,romantic,all_attributes,0.19856369495391846,0.20264297723770142,0.004079282283782959,results_multi/test_076/romantic_a_romantic_image_clip_scores.csv,results_multi/test_076/romantic_a_romantic_image_clip_improvements.png
test_076,hopeful,all_attributes,0.19581778347492218,0.19880136847496033,0.002983585000038147,results_multi/test_076/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_076/hopeful_a_hopeful_image_clip_improvements.png
test_077,happy,temperature_only,0.2044646441936493,0.20959381759166718,0.005129173398017883,results_multi/test_077/happy_a_happy_image_clip_scores.csv,results_multi/test_077/happy_a_happy_image_clip_improvements.png
test_077,lonely,all_attributes,0.20374593138694763,0.2098783701658249,0.006132438778877258,results_multi/test_077/lonely_a_lonely_image_clip_scores.csv,results_multi/test_077/lonely_a_lonely_image_clip_improvements.png
test_077,scary,all_attributes,0.19125261902809143,0.20502127707004547,0.01376865804195404,results_multi/test_077/scary_a_scary_image_clip_scores.csv,results_multi/test_077/scary_a_scary_image_clip_improvements.png
test_077,peaceful,all_attributes,0.18979091942310333,0.1912114918231964,0.0014205724000930786,results_multi/test_077/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_077/peaceful_a_peaceful_image_clip_improvements.png
test_077,romantic,temperature_only,0.192229226231575,0.19924922287464142,0.007019996643066406,results_multi/test_077/romantic_a_romantic_image_clip_scores.csv,results_multi/test_077/romantic_a_romantic_image_clip_improvements.png
test_077,hopeful,temperature_only,0.19728873670101166,0.2011318951845169,0.003843158483505249,results_multi/test_077/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_077/hopeful_a_hopeful_image_clip_improvements.png
test_078,happy,brightness_only,0.19007670879364014,0.19547557830810547,0.005398869514465332,results_multi/test_078/happy_a_happy_image_clip_scores.csv,results_multi/test_078/happy_a_happy_image_clip_improvements.png
test_078,lonely,all_attributes,0.1889640837907791,0.19784793257713318,0.008883848786354065,results_multi/test_078/lonely_a_lonely_image_clip_scores.csv,results_multi/test_078/lonely_a_lonely_image_clip_improvements.png
test_078,scary,all_attributes,0.18802975118160248,0.20243805646896362,0.014408305287361145,results_multi/test_078/scary_a_scary_image_clip_scores.csv,results_multi/test_078/scary_a_scary_image_clip_improvements.png
test_078,peaceful,all_attributes,0.19889268279075623,0.2032734453678131,0.004380762577056885,results_multi/test_078/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_078/peaceful_a_peaceful_image_clip_improvements.png
test_078,romantic,temperature_only,0.2046571671962738,0.21185602247714996,0.00719885528087616,results_multi/test_078/romantic_a_romantic_image_clip_scores.csv,results_multi/test_078/romantic_a_romantic_image_clip_improvements.png
test_078,hopeful,all_attributes,0.20057088136672974,0.2090321034193039,0.008461222052574158,results_multi/test_078/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_078/hopeful_a_hopeful_image_clip_improvements.png
test_079,happy,brightness_only,0.21241840720176697,0.21593254804611206,0.0035141408443450928,results_multi/test_079/happy_a_happy_image_clip_scores.csv,results_multi/test_079/happy_a_happy_image_clip_improvements.png
test_079,lonely,all_attributes,0.20779362320899963,0.22702720761299133,0.0192335844039917,results_multi/test_079/lonely_a_lonely_image_clip_scores.csv,results_multi/test_079/lonely_a_lonely_image_clip_improvements.png
test_079,scary,brightness_only,0.20192205905914307,0.20676620304584503,0.004844143986701965,results_multi/test_079/scary_a_scary_image_clip_scores.csv,results_multi/test_079/scary_a_scary_image_clip_improvements.png
test_079,peaceful,all_attributes,0.21914799511432648,0.22251123189926147,0.0033632367849349976,results_multi/test_079/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_079/peaceful_a_peaceful_image_clip_improvements.png
test_079,romantic,all_attributes,0.21780242025852203,0.2187444269657135,0.0009420067071914673,results_multi/test_079/romantic_a_romantic_image_clip_scores.csv,results_multi/test_079/romantic_a_romantic_image_clip_improvements.png
test_079,hopeful,brightness_only,0.21464207768440247,0.2167593538761139,0.0021172761917114258,results_multi/test_079/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_079/hopeful_a_hopeful_image_clip_improvements.png
test_080,happy,original,0.2346383035182953,0.2346383035182953,0.0,results_multi/test_080/happy_a_happy_image_clip_scores.csv,results_multi/test_080/happy_a_happy_image_clip_improvements.png
test_080,lonely,all_attributes,0.22206342220306396,0.2276252806186676,0.005561858415603638,results_multi/test_080/lonely_a_lonely_image_clip_scores.csv,results_multi/test_080/lonely_a_lonely_image_clip_improvements.png
test_080,scary,all_attributes,0.22253558039665222,0.2287394255399704,0.006203845143318176,results_multi/test_080/scary_a_scary_image_clip_scores.csv,results_multi/test_080/scary_a_scary_image_clip_improvements.png
test_080,peaceful,all_attributes,0.21086418628692627,0.21580469608306885,0.004940509796142578,results_multi/test_080/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_080/peaceful_a_peaceful_image_clip_improvements.png
test_080,romantic,original,0.21762792766094208,0.21762792766094208,0.0,results_multi/test_080/romantic_a_romantic_image_clip_scores.csv,results_multi/test_080/romantic_a_romantic_image_clip_improvements.png
test_080,hopeful,original,0.21412312984466553,0.21412312984466553,0.0,results_multi/test_080/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_080/hopeful_a_hopeful_image_clip_improvements.png
test_081,happy,all_attributes,0.21545451879501343,0.2265927642583847,0.011138245463371277,results_multi/test_081/happy_a_happy_image_clip_scores.csv,results_multi/test_081/happy_a_happy_image_clip_improvements.png
test_081,lonely,brightness_only,0.21917277574539185,0.22366131842136383,0.004488542675971985,results_multi/test_081/lonely_a_lonely_image_clip_scores.csv,results_multi/test_081/lonely_a_lonely_image_clip_improvements.png
test_081,scary,contrast_only,0.22641295194625854,0.2348671853542328,0.008454233407974243,results_multi/test_081/scary_a_scary_image_clip_scores.csv,results_multi/test_081/scary_a_scary_image_clip_improvements.png
test_081,peaceful,contrast_only,0.21936769783496857,0.22456958889961243,0.00520189106464386,results_multi/test_081/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_081/peaceful_a_peaceful_image_clip_improvements.png
test_081,romantic,all_attributes,0.2151205837726593,0.22867728769779205,0.013556703925132751,results_multi/test_081/romantic_a_romantic_image_clip_scores.csv,results_multi/test_081/romantic_a_romantic_image_clip_improvements.png
test_081,hopeful,brightness_only,0.22362856566905975,0.22857318818569183,0.00494462251663208,results_multi/test_081/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_081/hopeful_a_hopeful_image_clip_improvements.png
test_082,happy,brightness_only,0.1972712129354477,0.19965742528438568,0.0023862123489379883,results_multi/test_082/happy_a_happy_image_clip_scores.csv,results_multi/test_082/happy_a_happy_image_clip_improvements.png
test_082,lonely,all_attributes,0.19439542293548584,0.20769990980625153,0.013304486870765686,results_multi/test_082/lonely_a_lonely_image_clip_scores.csv,results_multi/test_082/lonely_a_lonely_image_clip_improvements.png
test_082,scary,all_attributes,0.19376805424690247,0.20230606198310852,0.008538007736206055,results_multi/test_082/scary_a_scary_image_clip_scores.csv,results_multi/test_082/scary_a_scary_image_clip_improvements.png
test_082,peaceful,brightness_only,0.20146067440509796,0.20186252892017365,0.0004018545150756836,results_multi/test_082/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_082/peaceful_a_peaceful_image_clip_improvements.png
test_082,romantic,all_attributes,0.2077963650226593,0.20858795940876007,0.000791594386100769,results_multi/test_082/romantic_a_romantic_image_clip_scores.csv,results_multi/test_082/romantic_a_romantic_image_clip_improvements.png
test_082,hopeful,all_attributes,0.20251086354255676,0.2049458920955658,0.002435028553009033,results_multi/test_082/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_082/hopeful_a_hopeful_image_clip_improvements.png
test_083,happy,saturation_only,0.20675437152385712,0.20741036534309387,0.0006559938192367554,results_multi/test_083/happy_a_happy_image_clip_scores.csv,results_multi/test_083/happy_a_happy_image_clip_improvements.png
test_083,lonely,all_attributes,0.20253311097621918,0.21266372501850128,0.010130614042282104,results_multi/test_083/lonely_a_lonely_image_clip_scores.csv,results_multi/test_083/lonely_a_lonely_image_clip_improvements.png
test_083,scary,brightness_only,0.20950289070606232,0.2153099775314331,0.005807086825370789,results_multi/test_083/scary_a_scary_image_clip_scores.csv,results_multi/test_083/scary_a_scary_image_clip_improvements.png
test_083,peaceful,all_attributes,0.20221863687038422,0.21191507577896118,0.009696438908576965,results_multi/test_083/peaceful_a_peaceful_image_clip_scores.csv,results_multi/test_083/peaceful_a_peaceful_image_clip_improvements.png
test_083,romantic,original,0.21222664415836334,0.21222664415836334,0.0,results_multi/test_083/romantic_a_romantic_image_clip_scores.csv,results_multi/test_083/romantic_a_romantic_image_clip_improvements.png
test_083,hopeful,all_attributes,0.20224060118198395,0.20531821250915527,0.0030776113271713257,results_multi/test_083/hopeful_a_hopeful_image_clip_scores.csv,results_multi/test_083/hopeful_a_hopeful_image_clip_improvements.png
test_084,happy,brightness_only,0.20403316617012024,0.2079179733991623,0.0038848072290420532,results_multi/test_084/happy_a_happy_image_clip_scores.csv,results_multi/test_084/happy_a_happy_image_clip_improvements.png
